Order_ID;Branch_Start;Branch_Drop;Pengirim;Penerima;Alamat Penerima;Weather_Condition;Vehicle_Type;Category;arrival_status;Start_Latitude;Start_Longitude;Quantity;Weight;Vehicle_Type_Assigned;picked;Batch_Number;Vehicle_Assigned
ntvb306820641;Dago;Jakarta;Shawn Douglas;Paul Rodriguez;Dago No.217, RT 7/RW 10;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;9.0;2.7;pick up truck;True;5;cargo truck
meeq768171362;Dago;Gresik;Kelly Taylor;Jamie Smith;Lembong No.300, RT 8/RW 2;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;9.0;2.7;pick up truck;True;5;cargo truck
sihv998158202;Dago;Jambi;Kevin Martin;Sara Allen;Dago No.473, RT 8/RW 7;Sunny;cargo truck;Books;Terlambat;-6.8750079;107.6159521;9.0;2.7;pick up truck;True;5;cargo truck
aplx713849674;Dago;Malang;Mrs. Kathleen Stafford;Henry Jones;Setiabudi No.164, RT 8/RW 6;Sunny;pick up truck;Cosmetics;Tepat Waktu;-6.8750079;107.6159521;9.0;2.7;pick up truck;True;5;cargo truck
lpfp672702218;Dago;Pagar Alam;Melinda Saunders;Robin Pineda;Cihampelas No.403, RT 5/RW 4;Sunny;pick up truck;Cosmetics;Tepat Waktu;-6.8750079;107.6159521;9.0;2.7;pick up truck;True;5;cargo truck
jugd599866213;Dago;Ambon;James Sellers;Lawrence Thompson;Kebon Kawung No.590, RT 7/RW 5;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;2.8;pick up truck;True;5;cargo truck
cipo859711711;Dago;Kupang;Jennifer Aguilar;Christopher King;Kebon Kawung No.590, RT 5/RW 2;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;2.8;pick up truck;True;5;cargo truck
lces436819360;Dago;Bogor;Cassandra Marshall;Olivia Cabrera;Kebon Kawung No.870, RT 1/RW 10;Sunny;pick up truck;Sports;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;2.8;pick up truck;True;5;cargo truck
fwby814774826;Dago;Metro;Brandi Nguyen;Garrett Diaz;Buah Batu No.806, RT 7/RW 4;Sunny;pick up truck;Books;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;2.8;pick up truck;True;6;pick up truck
scks042898339;Dago;Prabumulih;Nancy Morgan;Denise Chambers;Lembong No.345, RT 3/RW 8;Sunny;cargo truck;Grocery;Terlambat;-6.8750079;107.6159521;7.0;2.8;pick up truck;True;6;pick up truck
kwqq384615851;Dago;Sorong;Martha Jones;Melissa Johns;Jalan Braga No.721, RT 1/RW 1;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;1.0;2.8;pick up truck;True;6;pick up truck
kuwt263449306;Dago;Bukittinggi;Brian Johnson;Alison Patterson;Dago No.282, RT 2/RW 10;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;2.8;pick up truck;True;6;pick up truck
fdbz783464127;Dago;Sidoarjo;Jason Boyd;Jodi Gonzales;Ciwidey No.107, RT 8/RW 8;Sunny;pick up truck;Books;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;2.8;pick up truck;True;6;pick up truck
upoe971158275;Dago;Manado;Christian Orr;Brian Thompson;Cihampelas No.98, RT 7/RW 5;Sunny;pick up truck;Shoes;Terlambat;-6.8750079;107.6159521;2.0;2.8;pick up truck;True;6;pick up truck
voqm990124775;Dago;Mataram;James Smith;Megan Owen;Ciwidey No.705, RT 8/RW 4;Sunny;cargo truck;Grocery;Terlambat;-6.8750079;107.6159521;7.0;2.8;pick up truck;True;6;pick up truck
dohj449204747;Dago;Makassar;Paul Mitchell;Ronald Ortega;Setiabudi No.306, RT 1/RW 8;Sunny;pick up truck;Shoes;Tepat Waktu;-6.8750079;107.6159521;2.0;2.8;pick up truck;True;7;van
xxee918086684;Dago;Metro;Sean Dougherty;Scott Kerr;Setiabudi No.787, RT 10/RW 4;Sunny;cargo truck;Clothing;Terlambat;-6.8750079;107.6159521;1.0;2.9;pick up truck;True;7;van
yicm115669639;Dago;Bukittinggi;Melanie Grimes;Monica Schultz;Ciwidey No.775, RT 5/RW 1;Sunny;van;Grocery;Terlambat;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;7;van
vdqe675808849;Dago;Makassar;Brooke Miller;Manuel Gardner;Lembong No.50, RT 8/RW 10;Sunny;cargo truck;Cosmetics;Terlambat;-6.8750079;107.6159521;10.0;3.0;pick up truck;True;7;van
bvnu990527179;Dago;Banjarbaru;Nichole Fisher;Brittany Smith;Ciwidey No.365, RT 9/RW 3;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;3.0;pick up truck;True;7;van
nbrz146076310;Dago;Binjai;Kelsey Anderson;Mallory Adams;Setiabudi No.542, RT 2/RW 10;Sunny;cargo truck;Shoes;Tepat Waktu;-6.8750079;107.6159521;2.0;3.0;pick up truck;True;7;van
qadk676361128;Dago;Bandar Lampung;Robert Thomas;William Kim;Ciwidey No.818, RT 1/RW 1;Sunny;cargo truck;Grocery;Terlambat;-6.8750079;107.6159521;6.0;3.0;pick up truck;True;7;van
niet298927338;Dago;Depok;Pamela Washington;Thomas Hawkins;Cihampelas No.878, RT 9/RW 10;Sunny;pick up truck;Snacks;Terlambat;-6.8750079;107.6159521;10.0;3.0;pick up truck;True;7;van
ptqw537823176;Dago;Lubuklinggau;Linda Martin;John Rodriguez;Riau No.713, RT 7/RW 7;Sunny;van;Snacks;Terlambat;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;7;van
uftw497654369;Dago;Cimahi;Robert Henson;Mr. Carlos Mcmillan;Dago No.684, RT 7/RW 1;Sunny;cargo truck;Snacks;Tepat Waktu;-6.8750079;107.6159521;10.0;3.0;pick up truck;True;7;van
sgis793270965;Dago;Palu;William Reed;Kathryn Martin;Jalan Braga No.442, RT 3/RW 4;Sunny;pick up truck;Grocery;Terlambat;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;7;van
hlas755160980;Dago;Depok;Laurie Curtis;Suzanne Hickman;Buah Batu No.659, RT 6/RW 10;Sunny;pick up truck;Snacks;Tepat Waktu;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;7;van
sixi076585937;Dago;Cimahi;Gregory Cannon;Anna Peters;Riau No.466, RT 7/RW 7;Sunny;pick up truck;Clothing;Terlambat;-6.8750079;107.6159521;3.0;3.0;pick up truck;True;7;van
nfmn933490503;Dago;Banjarmasin;Eric Vargas;Dr. Eric Wilson;Buah Batu No.483, RT 6/RW 7;Sunny;van;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;10.0;3.0;pick up truck;True;8;cargo truck
wklp273103789;Dago;Balikpapan;Stephen Johnson;Carolyn Wiggins;Pasir Kaliki No.220, RT 3/RW 6;Sunny;pick up truck;Books;Terlambat;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;8;cargo truck
kfwy339732647;Dago;Banda Aceh;Michael Johnson;Gina Hudson;Cihampelas No.730, RT 6/RW 7;Sunny;pick up truck;Toys;Terlambat;-6.8750079;107.6159521;2.0;3.0;pick up truck;True;8;cargo truck
iegy253913799;Dago;Banda Aceh;Brendan Weaver;Patrick Gibson;Dago No.562, RT 10/RW 7;Sunny;van;Snacks;Terlambat;-6.8750079;107.6159521;6.0;3.0;pick up truck;True;8;cargo truck
ayjf086178255;Dago;Depok;Katherine Cobb;Glen Robinson;Ciwidey No.882, RT 7/RW 3;Sunny;pick up truck;Snacks;Tepat Waktu;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;8;cargo truck
fdax977447229;Dago;Solok;Lauren Parker;Kim Morris;Setiabudi No.673, RT 5/RW 4;Sunny;pick up truck;Books;Terlambat;-6.8750079;107.6159521;6.0;3.0;pick up truck;True;8;cargo truck
oljg127055572;Dago;Metro;Sue Salinas;Brandon Owens;Dago No.80, RT 9/RW 10;Sunny;pick up truck;Books;Tepat Waktu;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;8;cargo truck
apny635898696;Dago;Cilegon;Daniel Baker;Timothy Dodson;Dago No.879, RT 8/RW 8;Sunny;cargo truck;Cosmetics;Terlambat;-6.8750079;107.6159521;10.0;3.0;pick up truck;True;8;cargo truck
ynid395787334;Dago;Prabumulih;Jennifer Bates;Jack Sanchez;Buah Batu No.836, RT 3/RW 4;Sunny;pick up truck;Snacks;Tepat Waktu;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;8;cargo truck
xzru633169943;Dago;Jambi;Richard Oliver;Carl Cox;Setiabudi No.689, RT 4/RW 4;Sunny;cargo truck;Grocery;Lebih Cepat Sampai;-6.8750079;107.6159521;5.0;3.0;pick up truck;True;8;cargo truck
zaic549715207;Dago;Semarang;Shane Reed;Ariana Brown;Cihampelas No.548, RT 6/RW 5;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;3.0;pick up truck;True;8;cargo truck
uwrn819061716;Dago;Sawahlunto;Katie Zhang;Maxwell Davis;Kebon Kawung No.284, RT 2/RW 10;Sunny;cargo truck;Grocery;Tepat Waktu;-6.8750079;107.6159521;6.0;3.0;pick up truck;True;8;cargo truck
lasb908070396;Dago;Payakumbuh;Kathy Jones;Suzanne Watkins;Jalan Braga No.968, RT 9/RW 9;Sunny;van;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;8;cargo truck
gbtv253585021;Dago;Mojokerto;Shannon Harrison;Gregory Clark;Lembong No.149, RT 10/RW 8;Sunny;pick up truck;Grocery;Tepat Waktu;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;8;cargo truck
dzml967420412;Dago;Surabaya;Stephen Gonzales;Mary Clark;Dago No.287, RT 6/RW 9;Sunny;cargo truck;Cosmetics;Terlambat;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;8;cargo truck
lkwt127592213;Dago;Prabumulih;Anthony Johnson;Joseph Roman;Dago No.32, RT 7/RW 6;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;8;cargo truck
rjto796129700;Dago;Bekasi;Natalie Malone;Jasmine Jimenez;Setiabudi No.854, RT 9/RW 6;Sunny;pick up truck;Cosmetics;Terlambat;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;8;cargo truck
qcnq258947125;Dago;Payakumbuh;Krista Torres;Jason Campos;Lembong No.383, RT 10/RW 5;Sunny;pick up truck;Cosmetics;Tepat Waktu;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;8;cargo truck
bcpp802542009;Dago;Depok;Jeffrey Larson;Dawn Brown;Setiabudi No.123, RT 1/RW 10;Sunny;pick up truck;Books;Terlambat;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;8;cargo truck
xtnb176791382;Dago;Dumai;Eric Kelley;Scott Hamilton;Setiabudi No.519, RT 4/RW 8;Sunny;van;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;9;cargo truck
jnph090870190;Dago;Surabaya;Benjamin Hart;Sarah Cummings;Lembong No.506, RT 5/RW 4;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;8.0;3.2;pick up truck;True;9;cargo truck
yyqn188999572;Dago;Banjarbaru;Frances Franklin;Christian Evans;Kebon Kawung No.991, RT 5/RW 3;Sunny;cargo truck;Clothing;Tepat Waktu;-6.8750079;107.6159521;2.0;3.4;pick up truck;True;9;cargo truck
vyai733529456;Dago;Depok;Melinda Harrison;Erica Chambers;Pasir Kaliki No.346, RT 7/RW 4;Sunny;pick up truck;Sports;Terlambat;-6.8750079;107.6159521;2.0;3.4;pick up truck;True;9;cargo truck
ygpo725945849;Dago;Mojokerto;Kathryn Armstrong;Jennifer Beltran;Ciwidey No.944, RT 4/RW 7;Sunny;pick up truck;Clothing;Tepat Waktu;-6.8750079;107.6159521;2.0;3.4;pick up truck;True;9;cargo truck
alpg930313196;Dago;Depok;Ashley Clark;Kimberly Casey;Jalan Braga No.426, RT 1/RW 7;Sunny;cargo truck;Shoes;Terlambat;-6.8750079;107.6159521;2.0;3.4;pick up truck;True;9;cargo truck
zjtz533823503;Dago;Depok;Ashley Rodriguez;Michael Johnson;Buah Batu No.959, RT 5/RW 6;Sunny;pick up truck;Sports;Tepat Waktu;-6.8750079;107.6159521;2.0;3.4;pick up truck;True;9;cargo truck
ilyq005892346;Dago;Depok;Monique King DDS;Teresa Booker;Kebon Kawung No.530, RT 5/RW 7;Sunny;cargo truck;Shoes;Terlambat;-6.8750079;107.6159521;2.0;3.4;pick up truck;True;9;cargo truck
ausr094295014;Dago;Cilegon;Elizabeth Berg;Destiny Wright;Kebon Kawung No.263, RT 10/RW 2;Sunny;cargo truck;Clothing;Terlambat;-6.8750079;107.6159521;2.0;3.4;pick up truck;True;9;cargo truck
qgov628773819;Dago;Payakumbuh;Ryan Marshall MD;Susan Rodriguez;Ciwidey No.397, RT 6/RW 7;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;5.0;3.5;pick up truck;True;9;cargo truck
kdzg327133124;Dago;Pontianak;Brian Diaz;Nicholas Flores;Buah Batu No.843, RT 2/RW 5;Sunny;cargo truck;Snacks;Tepat Waktu;-6.8750079;107.6159521;5.0;3.5;pick up truck;True;9;cargo truck
gnul696660564;Dago;Jambi;Lisa Newman;Micheal Jacobs;Buah Batu No.777, RT 8/RW 9;Sunny;cargo truck;Grocery;Tepat Waktu;-6.8750079;107.6159521;7.0;3.5;pick up truck;True;9;cargo truck
yjez407853136;Dago;Jakarta;Ivan Gaines;Megan Gray;Setiabudi No.297, RT 6/RW 1;Sunny;pick up truck;Grocery;Terlambat;-6.8750079;107.6159521;5.0;3.5;pick up truck;True;9;cargo truck
tqtj257378870;Dago;Makassar;Brian Stanley;Mrs. Jessica Howell;Riau No.378, RT 6/RW 4;Sunny;pick up truck;Cosmetics;Terlambat;-6.8750079;107.6159521;7.0;3.5;pick up truck;True;9;cargo truck
dmps249322564;Dago;Jambi;Rebecca Davis;Linda Watkins;Lembong No.984, RT 1/RW 6;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;3.5;pick up truck;True;9;cargo truck
whuf017829828;Dago;Surabaya;Matthew Bolton;Whitney Cantu;Kebon Kawung No.216, RT 4/RW 3;Sunny;pick up truck;Grocery;Tepat Waktu;-6.8750079;107.6159521;5.0;3.5;pick up truck;True;9;cargo truck
grlx445953950;Dago;Tebing Tinggi;Monica Campbell;Brian Arnold;Ciwidey No.375, RT 4/RW 10;Sunny;cargo truck;Snacks;Terlambat;-6.8750079;107.6159521;5.0;3.5;pick up truck;True;9;cargo truck
rmba275007560;Dago;Mojokerto;Victoria Mcgee;Gary Conway;Buah Batu No.259, RT 5/RW 8;Sunny;pick up truck;Snacks;Terlambat;-6.8750079;107.6159521;7.0;3.5;pick up truck;True;10;van
feqj487438456;Dago;Sidoarjo;Natalie Young;Kelly Ferguson;Buah Batu No.581, RT 6/RW 4;Sunny;cargo truck;Cosmetics;Terlambat;-6.8750079;107.6159521;7.0;3.5;pick up truck;True;10;van
sqfv711876552;Dago;Pagar Alam;Christine Lane;Andrea Cunningham;Ciwidey No.553, RT 2/RW 8;Sunny;pick up truck;Books;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;10;van
ihlf313361923;Dago;Palu;Becky Garcia;Jennifer Ray;Riau No.832, RT 9/RW 8;Sunny;van;Snacks;Terlambat;-6.8750079;107.6159521;9.0;3.6;pick up truck;True;10;van
gskq483338700;Dago;Metro;Gregory Knight;Mary Fuller;Ciwidey No.732, RT 7/RW 3;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;9.0;3.6;pick up truck;True;10;van
esmm582532818;Dago;Surabaya;Anthony Carlson;Holly Anderson;Jalan Braga No.76, RT 3/RW 8;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;10;van
vmac995236629;Dago;Yogyakarta;Jose Patterson;Amy Williams;Buah Batu No.428, RT 3/RW 3;Sunny;cargo truck;Grocery;Terlambat;-6.8750079;107.6159521;9.0;3.6;pick up truck;True;10;van
xqgy866129168;Dago;Palembang;Sandra Fisher;William Best;Pasir Kaliki No.356, RT 6/RW 10;Sunny;cargo truck;Sports;Terlambat;-6.8750079;107.6159521;2.0;3.6;pick up truck;True;10;van
kjrm926551831;Dago;Gresik;Cynthia Noble;Samantha Hart;Cihampelas No.115, RT 1/RW 3;Sunny;pick up truck;Cosmetics;Tepat Waktu;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;10;van
krnw667193374;Dago;Solok;Mr. Bradley Cooper MD;Sue Ibarra;Setiabudi No.528, RT 5/RW 3;Sunny;van;Shoes;Tepat Waktu;-6.8750079;107.6159521;2.0;3.6;pick up truck;True;10;van
vpwh235274755;Dago;Dumai;Emily Snyder;Anthony Wallace;Dago No.457, RT 3/RW 3;Sunny;pick up truck;Shoes;Tepat Waktu;-6.8750079;107.6159521;2.0;3.6;pick up truck;True;10;van
kzwy082574092;Dago;Bekasi;Nancy Stevens;Hunter Garcia;Pasir Kaliki No.566, RT 5/RW 1;Sunny;pick up truck;Sports;Terlambat;-6.8750079;107.6159521;3.0;3.6;pick up truck;True;11;cargo truck
rtzy573573022;Dago;Cilegon;Anna Irwin;Mr. Roberto Hall PhD;Ciwidey No.33, RT 4/RW 8;Sunny;cargo truck;Snacks;Terlambat;-6.8750079;107.6159521;9.0;3.6;pick up truck;True;11;cargo truck
lvud650707328;Dago;Pontianak;Sarah Brown;Abigail Reed;Lembong No.791, RT 1/RW 7;Sunny;cargo truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;11;cargo truck
ejhz762773579;Dago;Ambon;Carolyn Murphy;Ryan Cook;Lembong No.346, RT 2/RW 9;Sunny;pick up truck;Snacks;Terlambat;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;11;cargo truck
lrfc113013145;Dago;Jambi;Adam Anderson;Rachel Davenport;Pasir Kaliki No.107, RT 8/RW 6;Sunny;cargo truck;Books;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;11;cargo truck
emcs033146715;Dago;Bengkulu;Mrs. Nicole Weber;Zachary West;Kebon Kawung No.691, RT 8/RW 1;Sunny;pick up truck;Shoes;Lebih Cepat Sampai;-6.8750079;107.6159521;3.0;3.6;pick up truck;True;11;cargo truck
clty714959438;Dago;Manado;Joseph Everett;Joshua West;Ciwidey No.912, RT 5/RW 2;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;11;cargo truck
zwvp285713958;Dago;Banjarbaru;Ann Huff;Christopher Holland;Pasir Kaliki No.317, RT 5/RW 8;Sunny;cargo truck;Toys;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;3.6;pick up truck;True;11;cargo truck
coiw357714553;Dago;Depok;Brianna Hernandez;Rebecca Burton;Jalan Braga No.889, RT 8/RW 5;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;3.0;3.6;pick up truck;True;11;cargo truck
ctrd143819412;Dago;Semarang;Karen Valdez;Matthew Smith;Ciwidey No.889, RT 6/RW 6;Sunny;pick up truck;Books;Tepat Waktu;-6.8750079;107.6159521;6.0;3.6;pick up truck;True;11;cargo truck
sxzd229647907;Dago;Payakumbuh;Leslie Miller;Carla Myers;Dago No.204, RT 2/RW 9;Sunny;cargo truck;Toys;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;3.6;pick up truck;True;11;cargo truck
txnx797657349;Dago;Palembang;Jane Miller;Jose Ruiz;Dago No.587, RT 10/RW 8;Sunny;pick up truck;Clothing;Lebih Cepat Sampai;-6.8750079;107.6159521;2.0;3.8;pick up truck;True;11;cargo truck
pdit890888726;Dago;Binjai;Kevin Moreno;Kevin Evans;Riau No.406, RT 7/RW 4;Sunny;cargo truck;Shoes;Terlambat;-6.8750079;107.6159521;3.0;3.9;pick up truck;True;11;cargo truck
fpzr889553498;Dago;Jakarta;Wayne Hoffman;Stephanie Ochoa;Dago No.146, RT 4/RW 5;Sunny;pick up truck;Toys;Terlambat;-6.8750079;107.6159521;3.0;3.9;pick up truck;True;11;cargo truck
ambj529289727;Dago;Pontianak;Trevor Willis;Joy Fernandez;Kebon Kawung No.517, RT 5/RW 10;Sunny;van;Sports;Lebih Cepat Sampai;-6.8750079;107.6159521;3.0;3.9;pick up truck;True;11;cargo truck
gndn184376575;Dago;Solo;Crystal Daniel;Carol Bolton;Kebon Kawung No.834, RT 8/RW 9;Sunny;pick up truck;Clothing;Terlambat;-6.8750079;107.6159521;3.0;3.9;pick up truck;True;11;cargo truck
lfjm389150537;Dago;Banjarmasin;Daniel Hampton;Mr. Robert Cunningham;Ciwidey No.250, RT 3/RW 9;Sunny;cargo truck;Snacks;Terlambat;-6.8750079;107.6159521;10.0;4.0;pick up truck;True;12;van
ghta322545241;Dago;Batam;Valerie Hoffman;Brian Walsh;Pasir Kaliki No.48, RT 3/RW 5;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;10.0;4.0;pick up truck;True;12;van
abzs949905040;Dago;Pekanbaru;Morgan Hall;James Richardson;Pasir Kaliki No.2, RT 7/RW 9;Sunny;cargo truck;Books;Tepat Waktu;-6.8750079;107.6159521;8.0;4.0;pick up truck;True;12;van
pqtx569559402;Dago;Jambi;Victor Ellis;George Henderson;Jalan Braga No.131, RT 6/RW 8;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;8.0;4.0;pick up truck;True;12;van
tujp365526324;Dago;Metro;Brett Knight;Maria Gonzalez;Ciwidey No.327, RT 5/RW 1;Sunny;cargo truck;Shoes;Tepat Waktu;-6.8750079;107.6159521;2.0;4.0;pick up truck;True;12;van
guta159966116;Dago;Lubuklinggau;Tamara Black;Brent Brown;Lembong No.693, RT 10/RW 4;Sunny;pick up truck;Grocery;Tepat Waktu;-6.8750079;107.6159521;5.0;4.0;pick up truck;True;12;van
nyih637882432;Dago;Gresik;Christina Clark;Dawn Frazier;Jalan Braga No.849, RT 6/RW 9;Sunny;van;Grocery;Terlambat;-6.8750079;107.6159521;5.0;4.0;pick up truck;True;12;van
qmdg957442619;Dago;Kupang;Ronald Williamson;Frederick Velazquez;Cihampelas No.243, RT 8/RW 6;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.8750079;107.6159521;10.0;4.0;pick up truck;True;12;van
dkft561101384;Dago;Sungaipenuh;Katelyn Boyle;Jenna Bell;Ciwidey No.279, RT 10/RW 7;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.8750079;107.6159521;5.0;4.0;pick up truck;True;12;van
jwyn452264661;Dago;Dumai;Jacqueline Hodges;Justin Ramos;Cihampelas No.783, RT 9/RW 4;Sunny;pick up truck;Cosmetics;Terlambat;-6.8750079;107.6159521;10.0;4.0;pick up truck;True;12;van
yajx921073846;Dago;Semarang;Jeanne Wang;Robert Crawford;Kebon Kawung No.116, RT 3/RW 8;Sunny;pick up truck;Snacks;Terlambat;-6.8750079;107.6159521;10.0;4.0;pick up truck;True;13;pick up truck
elis065040088;Dago;Tebing Tinggi;James Torres;Gary Hall;Dago No.290, RT 3/RW 10;Sunny;pick up truck;Books;Lebih Cepat Sampai;-6.8750079;107.6159521;10.0;4.0;pick up truck;True;13;pick up truck
vjtm632087051;Dago;Banda Aceh;Bruce Walker;Beverly Petersen;Cihampelas No.361, RT 10/RW 5;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;5.0;4.0;pick up truck;True;13;pick up truck
uwts958654948;Dago;Makassar;Andrew Lang;Damon Ibarra;Cihampelas No.921, RT 5/RW 7;Sunny;cargo truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;8.0;4.0;pick up truck;True;13;pick up truck
tcbk115113271;Dago;Cilegon;Amy Koch;Kelly Vargas;Pasir Kaliki No.506, RT 7/RW 2;Sunny;cargo truck;Grocery;Terlambat;-6.8750079;107.6159521;5.0;4.0;pick up truck;True;13;pick up truck
vudw716003479;Dago;Payakumbuh;James Anderson;David Hayes;Ciwidey No.815, RT 2/RW 8;Sunny;cargo truck;Cosmetics;Terlambat;-6.8750079;107.6159521;5.0;4.0;pick up truck;True;14;van
iuav518324369;Dago;Mojokerto;John Marshall;William Patel;Dago No.584, RT 6/RW 5;Sunny;van;Books;Tepat Waktu;-6.8750079;107.6159521;5.0;4.0;pick up truck;True;14;van
bbkv010349789;Dago;Bekasi;Nicholas Rowe;Margaret Estrada;Riau No.684, RT 2/RW 5;Sunny;pick up truck;Grocery;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;4.2;pick up truck;True;14;van
yupx742943532;Dago;Pontianak;Alexandra Mills;Jessica Reyes;Ciwidey No.576, RT 2/RW 10;Sunny;cargo truck;Snacks;Tepat Waktu;-6.8750079;107.6159521;6.0;4.2;pick up truck;True;14;van
hwrq134949792;Dago;Banda Aceh;Mercedes Johnson;Tammy Gray;Ciwidey No.71, RT 10/RW 5;Sunny;pick up truck;Books;Tepat Waktu;-6.8750079;107.6159521;7.0;4.2;pick up truck;True;14;van
xmux874439138;Dago;Semarang;Mrs. Andrea Martinez;Alexandra Kelly;Ciwidey No.273, RT 1/RW 7;Sunny;pick up truck;Snacks;Lebih Cepat Sampai;-6.8750079;107.6159521;6.0;4.2;pick up truck;True;14;van
qgue633412716;Dago;Tanjung Pinang;Jack Brown;Jessica Barton;Cihampelas No.284, RT 10/RW 3;Sunny;pick up truck;Books;Terlambat;-6.8750079;107.6159521;6.0;4.2;pick up truck;True;14;van
bkeq126094080;Dago;Sungaipenuh;Jeremy Daugherty;Timothy Vaughn;Setiabudi No.19, RT 8/RW 9;Sunny;pick up truck;Cosmetics;Lebih Cepat Sampai;-6.8750079;107.6159521;7.0;4.2;pick up truck;True;14;van
vahh815562613;Dago;Metro;James Swanson;Mrs. Tanya Pacheco;Kebon Kawung No.623, RT 2/RW 1;Sunny;pick up truck;Clothing;Terlambat;-6.8750079;107.6159521;2.0;4.2;pick up truck;True;14;van
mgbe723681567;Dago;Sorong;Sharon Kaufman;Mary Berry;Cihampelas No.612, RT 7/RW 5;Sunny;cargo truck;Grocery;Terlambat;-6.8750079;107.6159521;6.0;4.2;pick up truck;True;15;pick up truck
mflm416462423;Dago;Dumai;Kaitlyn Hughes;Willie Williams;Ciwidey No.325, RT 5/RW 4;Sunny;pick up truck;Books;Tepat Waktu;-6.8750079;107.6159521;6.0;4.2;pick up truck;True;15;pick up truck
vjmx152574713;Dago;Kendal;Mariah Howard;Kristen Long;Ciwidey No.432, RT 2/RW 10;Sunny;pick up truck;Grocery;Terlambat;-6.8750079;107.6159521;6.0;4.2;pick up truck;True;15;pick up truck
ppuf351038845;Dago;Padang;Donna Mcdaniel;Heather Molina;Kebon Kawung No.159, RT 10/RW 1;Sunny;van;Sports;Lebih Cepat Sampai;-6.8750079;107.6159521;3.0;4.2;pick up truck;True;15;pick up truck
mugz790380928;Dago;Pematang Siantar;Dr. Rachel Sanchez;Melissa Deleon;Cihampelas No.200, RT 8/RW 2;Sunny;cargo truck;Books;Tepat Waktu;-6.8750079;107.6159521;6.0;4.2;pick up truck;True;16;van
kstq408165510;Dago;Yogyakarta;Justin Cunningham;Steven Mata;Dago No.434, RT 7/RW 6;Sunny;cargo truck;Grocery;Terlambat;-6.8750079;107.6159521;7.0;4.2;pick up truck;True;16;van
